x1,x2,omega1,omega2,h
135.453,10.9894,119.266,38.6736,-837.967
113.2,106.841,52.2917,26.2104,-943.6
153.914,192.221,216.317,133.724,-38.915
33.3865,182.596,143.895,101.253,1120.14
53.3191,141.63,88.6228,127.669,636.654
195.25,94.2557,103.763,116.593,-1322.02
64.2308,169.788,72.3308,38.6736,-725.262
160.81,4.11394,78.0043,26.2104,-734.013
132.935,215.293,119.266,116.593,-840.731
80.962,138.69,136.942,69.3594,50.9402
157.928,176.816,143.895,75.2075,-1302.82
38.0207,165.952,130.641,116.593,1124.15
17.4405,172.052,72.3308,75.2075,473.245
109.496,135.922,136.942,147.708,331.894
110.971,196.508,88.6228,106.283,-745.061
192.579,118.117,151.822,121.996,-1037.69
193.824,215.375,83.4073,96.2365,-1910.87
144.545,53.7841,43.6804,147.708,-499.602
194.139,84.9583,124.793,133.724,-971.781
191.195,77.174,52.2917,48.1783,-901.598
96.8572,162.744,72.3308,38.6736,-1186.26
34.4654,86.5459,143.895,91.1813,1384.2
201.306,99.4965,43.6804,140.321,-1305.25
81.2222,171.141,59.6789,75.2075,-711.526
12.2773,194.001,52.2917,156.32,1089.12
127.636,128.383,124.793,80.734,-744.337
88.7144,16.2692,98.7466,121.996,545.486
56.6466,79.7001,32.9622,111.377,199.694
129.696,40.8634,173.79,80.734,47.2483
152.796,61.1466,194.04,156.32,508.681
149.705,189.371,173.79,111.377,-600.5
137.868,24.7823,32.9622,96.2365,-746.039
46.5362,65.5074,93.7169,147.708,1314.57
49.4568,109.884,124.793,69.3594,611.759
115.396,125.533,136.942,116.593,-43.904
103.194,123.836,136.942,156.32,579.778
59.8131,134.54,72.3308,5.96032,-831.885
213.48,72.4709,83.4073,101.253,-1356.39
47.2877,110.8,216.317,121.996,2088.75
118.6,165.052,124.793,121.996,-327.125
149.454,92.8232,103.763,111.377,-727.291
107.462,29.2801,78.0043,106.283,-90.7369
75.8782,192.917,143.895,116.593,467.401
215.757,151.1,130.641,86.034,-1980.81
161.259,164.687,216.317,38.6736,-1011.5
71.5206,83.5835,78.0043,133.724,495.584
112.289,212.665,124.793,111.377,-510.168
177.746,153.613,72.3308,48.1783,-1374.37
100.383,176.242,119.266,26.2104,-1057.09
175.898,122.776,66.2755,101.253,-1424.65
111.343,147.987,59.6789,106.283,-729.842
117.684,179.401,151.822,116.593,-151.774
213.777,73.9758,161.326,106.283,-1257.99
171.989,182.852,108.819,63.0577,-1854.17
23.8516,75.2244,59.6789,69.3594,560.156
194.386,107.588,72.3308,133.724,-1380.52
159.031,37.6869,161.326,26.2104,-1137.93
87.4929,101.136,173.79,133.724,1095.72
68.2009,59.2778,52.2917,140.321,525.037
9.78898,37.3853,52.2917,96.2365,1159.54
60.4805,68.2702,108.819,121.996,946.413
107.796,209.675,119.266,121.996,-366.411
126.715,56.7868,130.641,5.96032,-1142
55.6963,166.939,66.2755,96.2365,-45.1681
201.927,130.433,124.793,101.253,-1587.43
167.741,176.561,72.3308,96.2365,-1658.27
129.693,194.331,173.79,133.724,-36.6484
13.3114,215.307,66.2755,91.1813,473.735
8.61278,15.9344,161.326,127.669,2671.19
171.056,115.351,52.2917,5.96032,-881.018
143.203,59.5814,43.6804,156.32,-417.884
157.683,167.863,124.793,26.2104,-1773.3
180.749,69.7192,72.3308,111.377,-1261.61
4.57642,97.8085,161.326,106.283,2202.49
45.3898,111.963,93.7169,147.708,1149.38
15.1057,207.839,136.942,91.1813,1177.98
57.1974,7.14567,93.7169,182.243,1701.46
56.0105,22.1869,98.7466,121.996,1110.49
147.507,134.672,93.7169,133.724,-704.235
5.99382,50.1577,113.966,133.724,2168.38
104.553,164.971,143.895,167.038,567.496
74.505,114.746,78.0043,147.708,457.053
8.64364,100.723,72.3308,48.1783,646.615
22.291,102.5,52.2917,106.283,774.51
31.2147,136.049,143.895,116.593,1498.81
79.2571,127.77,72.3308,147.708,290.387
191.113,215.869,17.7573,111.377,-1438.65
83.8112,67.017,93.7169,167.038,830.878
124.916,208.791,113.966,38.6736,-1513.46
75.7208,151.318,66.2755,5.96032,-1158.62
143.429,176.064,151.822,111.377,-653.992
64.1025,181.893,98.7466,80.734,-86.6094
10.598,181.419,161.326,182.243,2519.25
84.1721,56.7868,66.2755,106.283,54.9278
185.119,161.989,66.2755,216.317,-678.792
117.902,156.851,78.0043,133.724,-472.764
34.9046,90.1994,83.4073,56.1052,406.045
162.408,164.295,43.6804,63.0577,-1247.72
98.8253,38.9637,173.79,156.32,1366.38
137.442,17.7946,151.822,69.3594,-333.319
36.1961,97.5211,66.2755,26.2104,-116.755
25.35,85.9992,59.6789,86.034,656.833
158.139,30.5312,143.895,116.593,-306.779
103.781,3.66782,130.641,48.1783,-94.5421
214.73,45.377,32.9622,147.708,-1029.23
158.729,177.299,103.763,111.377,-1195.05
191.391,121.757,43.6804,216.317,-741.251
86.0414,9.63717,78.0043,56.1052,-214.05
172.543,160.93,93.7169,5.96032,-1402.72
109.961,141.102,72.3308,91.1813,-758.062
187.752,151.547,108.819,56.1052,-1696.59
93.5049,22.1342,108.819,111.377,430.335
43.7317,19.2445,83.4073,5.96032,29.5284
45.7448,2.04674,103.763,106.283,1268.87
208.374,196.074,108.819,101.253,-2036.09
29.4429,86.2124,78.0043,75.2075,657.297
124.82,115.798,78.0043,147.708,-265.568
69.5542,18.2536,136.942,116.593,1210.36
215.998,86.8915,143.895,80.734,-1700.83
194.51,26.599,173.79,91.1813,-874.988
124.934,68.8861,52.2917,156.32,-147.67
189.873,202.74,83.4073,121.996,-1748.78
66.4571,45.8657,108.819,56.1052,269.548
127.97,96.6237,88.6228,116.593,-480.405
37.3063,93.8688,124.793,140.321,1604.15
70.4114,102.623,78.0043,156.32,665.344
147.56,168.086,78.0043,156.32,-706.964
82.9356,108.379,103.763,38.6736,-501.986
102.204,190.021,43.6804,116.593,-762.932
89.598,111.244,93.7169,26.2104,-858.466
91.6496,88.8176,17.7573,147.708,-54.7384
164.183,54.3706,32.9622,167.038,-647.896
28.3931,19.2979,43.6804,216.317,2011.71
210.729,69.3187,124.793,133.724,-1141.48
97.1366,83.0846,161.326,147.708,1009.55
61.1347,213.44,17.7573,167.038,67.2738
62.0394,10.9291,78.0043,26.2104,-118.277
166.094,55.7004,98.7466,75.2075,-1203.57
2.05628,56.9162,43.6804,91.1813,1083.94
119.593,143.449,72.3308,96.2365,-851.747
125.01,45.1062,83.4073,182.243,392.309
202.749,58.4924,108.819,63.0577,-1350.58
2.20551,178.019,83.4073,127.669,1358.99
123.635,154.173,151.822,96.2365,-361.534
29.5835,63.2683,173.79,216.317,3115.49
57.6342,187.547,66.2755,121.996,95.1064
132.822,61.7496,151.822,101.253,-107.045
214.444,1.60221,119.266,75.2075,-1257.37
198.985,153.954,43.6804,133.724,-1495.84
138.044,153.302,216.317,106.283,128.008
178.692,3.26358,108.819,63.0577,-1134.47
50.3829,51.2343,143.895,156.32,1890.31
97.6442,151.94,59.6789,121.996,-396.75
124.454,33.8264,17.7573,26.2104,-366.109
201.253,79.5254,173.79,182.243,-270.479
51.1077,80.9524,88.6228,106.283,705.31
61.1144,88.8891,173.79,101.253,1294.81
151.73,151.57,119.266,101.253,-1002.36
130.924,60.1545,88.6228,38.6736,-1103.57
143.974,214.952,32.9622,182.243,-855.241
3.37162,29.7885,93.7169,133.724,2094.57
188.107,40.3736,59.6789,147.708,-959.835
199.735,173.607,17.7573,101.253,-1225.36
154.881,167.894,52.2917,106.283,-1463.33
34.6736,114.243,130.641,182.243,2047.74
135.165,155.488,72.3308,147.708,-603.188
138.921,136.048,143.895,48.1783,-1124.03
101.286,158.947,59.6789,106.283,-632.881
141.676,7.21689,124.793,116.593,-97.6495
174.466,142.207,194.04,63.0577,-1138.24
44.8242,153.863,59.6789,86.034,34.84
145.605,70.9561,216.317,96.2365,220.828
43.0418,141.986,124.793,156.32,1468.43
14.485,191.852,17.7573,26.2104,-588.461
78.5517,207.874,72.3308,86.034,-636.895
165.599,205.495,59.6789,182.243,-959.873
136.475,45.1319,194.04,121.996,523.276
75.4195,78.2746,108.819,75.2075,169.613
79.5945,157.32,103.763,121.996,195.608
198.243,54.1768,136.942,26.2104,-1410.07
101.108,3.19387,32.9622,101.253,-217.986
127.814,86.2453,88.6228,26.2104,-1156.21
44.2652,88.4801,151.822,69.3594,1061.12
96.9645,12.5927,194.04,167.038,1815.04
180.201,186.924,83.4073,216.317,-606.894
158.686,112.891,113.966,156.32,-426.184
57.6819,121.289,119.266,140.321,1072.44
153.573,110.503,32.9622,167.038,-723.889
165.982,124.852,119.266,26.2104,-1554.28
103.833,216.803,216.317,5.96032,-513.421
211.296,51.3311,136.942,116.593,-1175.89
138.904,81.6735,124.793,127.669,-245.909
165.392,185.667,136.942,86.034,-1376.16
186.571,56.5435,59.6789,80.734,-1017.31
56.8316,152.481,88.6228,91.1813,165.146
89.5494,162.526,173.79,133.724,813.148
206.119,52.7588,161.326,101.253,-1116.21
162.936,140.373,72.3308,75.2075,-1437.89
77.2011,75.2732,43.6804,216.317,1043.35
159.979,128.917,17.7573,63.0577,-894.124
46.9019,136.758,151.822,86.034,987.292
35.3106,187.586,43.6804,140.321,454.08
134.254,45.0606,151.822,91.1813,-166.789
3.19424,86.6676,17.7573,133.724,1110.65
33.5987,59.2204,108.819,156.32,1809.72
60.8432,87.2528,130.641,106.283,925.049
3.27792,190.921,161.326,127.669,2067.27
201.879,187.632,52.2917,182.243,-1440.66
51.5523,175.451,88.6228,121.996,476.439
164.179,208.436,194.04,5.96032,-1788.97
202.44,72.3508,130.641,106.283,-1276.89
61.0398,137.259,130.641,91.1813,570.467
94.4241,65.1103,194.04,86.034,840.662
39.4208,43.5889,173.79,133.724,2191.21
67.9427,59.1561,17.7573,147.708,395.804
125.909,184.498,136.942,116.593,-469.004
159.384,124.584,130.641,101.253,-933.338
168.905,204.082,66.2755,127.669,-1506.65
43.479,112.938,98.7466,182.243,1575.52
125.688,162.656,72.3308,80.734,-1168.93
195.948,107.749,216.317,38.6736,-1408.15
212.157,194.7,78.0043,216.317,-1117.8
180.178,18.3083,151.822,216.317,478.377
1.79453,214.746,17.7573,86.034,146.63
60.716,120.417,88.6228,216.317,1474.84
126.841,2.30854,103.763,26.2104,-900.317
136.297,88.8949,151.822,63.0577,-660.129
104.283,192.303,32.9622,147.708,-554.318
185.433,26.2332,59.6789,86.034,-918.557
165.417,175.858,151.822,91.1813,-1196.53
78.5273,14.3707,103.763,121.996,786.617
212.897,53.2214,17.7573,147.708,-936.291
121.376,172.391,43.6804,96.2365,-1164.39
151.216,194.419,216.317,121.996,-116.426
0.729955,116.356,17.7573,86.034,559.349
88.8593,64.512,216.317,75.2075,1057.73
158.488,36.7699,108.819,86.034,-852.662
39.6477,168.587,173.79,48.1783,831.671
120.135,137.185,83.4073,127.669,-453.492
135.367,77.5011,66.2755,147.708,-330.4
98.7306,183.435,113.966,86.034,-510.893
73.5726,68.141,88.6228,167.038,959.735
178.17,121.555,119.266,127.669,-988.313
148.658,176.441,119.266,121.996,-851.425
31.0255,210.965,119.266,140.321,1193.55
89.9064,85.8214,113.966,91.1813,89.8716
43.9369,213.747,17.7573,56.1052,-802.51
108.795,71.9905,32.9622,121.996,-393.359
82.337,29.6373,143.895,182.243,1660.76
42.311,11.924,98.7466,111.377,1291.94
76.1011,33.6819,108.819,26.2104,-154.256
41.96,188.031,130.641,80.734,606.343
193.195,60.7034,78.0043,167.038,-809.143
85.6586,86.8566,113.966,106.283,313.208
66.595,193.51,59.6789,80.734,-540.956
62.7787,67.888,124.793,69.3594,539.95
97.323,178.122,17.7573,5.96032,-863.667
153.353,99.5809,161.326,101.253,-532.884
11.6614,41.4707,130.641,63.0577,1561.2
168.813,180.489,216.317,147.708,-120.332
97.8535,196.958,59.6789,116.593,-633.781
8.98764,23.2102,136.942,101.253,2127.34
202.802,75.6902,124.793,116.593,-1227.31
37.6006,49.2762,83.4073,106.283,1022.99
164.618,196.13,108.819,5.96032,-1668.94
177.585,47.3699,119.266,106.283,-897.238
15.3344,146.495,161.326,167.038,2421.64
12.2129,196.75,72.3308,5.96032,-223.92
36.3616,58.1316,113.966,38.6736,639.36
196.296,103.779,88.6228,116.593,-1465.6
159.754,41.9608,151.822,5.96032,-1405.86
160.271,55.7159,194.04,38.6736,-780.611
149.469,129.553,78.0043,86.034,-1282.41
179.009,121.564,32.9622,216.317,-631.437
160.226,167.535,78.0043,38.6736,-1440.16
173.656,199.428,151.822,111.377,-1204.19
206.587,103.489,17.7573,69.3594,-809.559
121.492,171.378,93.7169,5.96032,-1454.73
158.361,68.0219,108.819,127.669,-559.537
67.7199,2.5627,93.7169,127.669,984.654
184.39,62.8061,103.763,216.317,-46.9269
0.862059,166.619,93.7169,48.1783,736.961
23.98,63.25,173.79,106.283,2116.09
196.183,152.291,151.822,26.2104,-1924.95
49.9436,45.5563,52.2917,140.321,844.918
199.264,74.4372,93.7169,106.283,-1462.32
61.9877,9.47814,78.0043,96.2365,588.718
44.7721,144.911,43.6804,91.1813,-32.5572
55.1765,109.63,113.966,38.6736,94.6991
194.798,96.567,17.7573,127.669,-1029.13
32.8114,63.8267,72.3308,91.1813,789.209
54.5447,125.292,103.763,127.669,831.352
181.845,47.581,43.6804,167.038,-803.699
155.969,19.0376,66.2755,75.2075,-904.287
29.622,58.3321,103.763,182.243,2093.54
160.196,97.0769,173.79,133.724,-196.697
124.91,101.598,136.942,156.32,277.85
158.099,5.98792,194.04,96.2365,33.027
164.188,143.244,143.895,69.3594,-1314.65
63.4176,173.267,98.7466,147.708,629.964
208.697,195.378,143.895,111.377,-1726.12
109.885,173.479,83.4073,101.253,-719.331
106.947,50.0977,59.6789,106.283,-276.747
30.4202,19.8355,52.2917,56.1052,457.064
110.058,36.904,78.0043,96.2365,-258.037
127.764,110.373,72.3308,182.243,26.2276
81.2743,179.288,108.819,106.283,-29.0734
15.8703,39.9541,59.6789,38.6736,538.043
23.2121,176.732,103.763,56.1052,473.941
26.2588,170.861,59.6789,106.283,503.516
63.7511,135.198,103.763,167.038,1019.7
182.192,6.00513,83.4073,121.996,-854.301
127.464,69.207,43.6804,5.96032,-634.548
204.706,169.451,59.6789,80.734,-1465.31
213.101,214.636,78.0043,156.32,-1810.73
210.353,46.1483,173.79,38.6736,-1700.07
172.461,86.1646,72.3308,106.283,-1262.3
59.3467,107.637,113.966,167.038,1311.25
7.83606,198.647,124.793,167.038,1982.66
68.547,15.7522,108.819,5.96032,-149.064
83.1976,170.712,17.7573,127.669,-464.376
162.501,215.786,173.79,5.96032,-1990.67
97.7715,121.471,216.317,101.253,929.936
191.365,114.287,52.2917,156.32,-1259.31
127.588,187.679,130.641,80.734,-933.548
66.4678,8.11514,32.9622,5.96032,-314.491
177.483,78.8455,108.819,216.317,15.9389
205.816,167.465,130.641,38.6736,-1862.38
27.2262,154.15,98.7466,111.377,994.565
192.459,51.2838,59.6789,101.253,-1081.28
53.4147,12.2855,17.7573,133.724,646.84
84.8086,121.548,108.819,48.1783,-442.778
62.8801,35.7535,52.2917,101.253,302.95
133.335,2.28158,59.6789,116.593,-351.816
51.6463,19.1402,130.641,121.996,1520.17
173.783,175.36,93.7169,5.96032,-1460.2
198.057,183.889,194.04,182.243,-521.69
186.95,120.722,98.7466,133.724,-1170.46
104.348,192.305,32.9622,111.377,-918.54
62.5749,114.479,83.4073,121.996,469.764
5.93748,188.207,119.266,121.996,1552.91
74.0514,87.6679,194.04,96.2365,1219.16
207.129,95.2234,17.7573,121.996,-997.46
186.424,175.005,66.2755,26.2104,-1316.28
188.556,216.735,93.7169,86.034,-1959.05
54.044,173.018,98.7466,133.724,659.846
126.839,185.317,108.819,63.0577,-1233.52
161.818,15.9272,32.9622,140.321,-728.178
0.707133,166.792,113.966,63.0577,1090.34
159.678,75.8389,78.0043,111.377,-957.055
176.404,163.94,161.326,86.034,-1297.11
111.645,18.3247,93.7169,111.377,39.7453
63.9395,46.6434,78.0043,91.1813,354.372
80.5738,123.105,119.266,140.321,653.124
65.7688,195.142,124.793,111.377,397.293
85.7861,59.7332,17.7573,127.669,-56.7026
33.851,176.637,93.7169,121.996,841.26
67.9912,5.46252,151.822,80.734,1079.87
166.988,105.661,43.6804,216.317,-335.217
163.258,125.188,113.966,75.2075,-1350.49
213.136,154.445,216.317,48.1783,-1809.27
56.4122,46.3689,216.317,111.377,2076.05
194.156,145.855,83.4073,75.2075,-1544.4
174.071,12.7375,130.641,147.708,-227.014
17.353,4.52639,108.819,5.96032,817.33
56.374,56.0757,113.966,167.038,1571
167.158,137.193,52.2917,133.724,-1237.98
167.008,4.05111,151.822,116.593,-277.456
82.5055,39.5603,143.895,38.6736,182.344
75.5125,122.906,17.7573,106.283,-379.426
189.67,56.0569,78.0043,91.1813,-1208.89
49.3601,3.50349,130.641,121.996,1623.87
209.268,34.972,83.4073,140.321,-1165.99
69.3112,57.7586,119.266,140.321,1117.23
68.8611,87.7848,103.763,216.317,1610.17
191.838,31.4187,32.9622,216.317,-450.456
170.921,30.6534,93.7169,80.734,-1145.87
80.0357,193.538,52.2917,216.317,582.274
193.551,179.52,151.822,101.253,-1504.33
21.5132,50.9715,52.2917,38.6736,318.529
98.8038,111.751,151.822,133.724,629.989
55.1426,191.787,78.0043,26.2104,-717.568
170.975,55.4308,66.2755,69.3594,-1022.3
105.783,8.41437,66.2755,38.6736,-718.389
185.325,156.348,130.641,216.317,-272.923
203.208,164.913,88.6228,63.0577,-1610.56
67.7799,144.414,143.895,106.283,704.084
3.30201,161.847,43.6804,140.321,1133.19
109.655,208.055,78.0043,121.996,-679.407
198.645,89.5524,59.6789,86.034,-1169.19
139.733,116.119,216.317,69.3594,-122.901
165.116,101.472,119.266,63.0577,-1371.33
59.7736,121.729,52.2917,26.2104,-747.89
133.946,72.3154,43.6804,80.734,-959.735
25.6248,147.457,194.04,121.996,2109.28
196.408,33.0988,143.895,167.038,-348.367
104.607,209.632,108.819,86.034,-772.925
73.2885,68.2458,88.6228,111.377,407.823
32.5566,121.453,136.942,96.2365,1259.96
57.9193,203.914,136.942,127.669,787.911
158.571,128.999,103.763,86.034,-1253.07
155.211,81.726,59.6789,106.283,-1078.96
32.2475,134.557,151.822,133.724,1736.78
194.731,44.0971,130.641,182.243,-296.347
39.1028,125.087,88.6228,91.1813,593.843
30.3201,73.1973,59.6789,26.2104,20.3435
2.00174,8.26547,72.3308,48.1783,1136
40.7016,87.9071,59.6789,140.321,915.743
176.348,96.5808,108.819,38.6736,-1405.8
143.456,187.619,83.4073,56.1052,-1641.37
34.1803,70.0802,93.7169,86.034,901.943
44.9861,53.8387,151.822,38.6736,879.848
59.2631,4.39269,173.79,75.2075,1405.66
151.64,170.867,66.2755,116.593,-1242.85
131.142,36.5022,194.04,147.708,910.912
38.0276,64.9677,52.2917,56.1052,139.601
84.2357,40.8806,161.326,63.0577,564.076
24.1147,156.77,72.3308,106.283,724.992
191.524,175.833,43.6804,80.734,-1362.29
166.454,21.9264,103.763,133.724,-458.23
4.36782,63.884,66.2755,80.734,1135.94
139.734,130.304,194.04,5.96032,-1036.42
88.2763,30.2884,66.2755,26.2104,-697.264
33.3246,9.66597,173.79,216.317,3262.56
169.868,120.613,124.793,80.734,-1304.51
37.78,25.8625,130.641,56.1052,1083.97
37.2103,215.999,43.6804,56.1052,-535.925
105.823,32.9662,103.763,106.283,72.0268
188.553,160.824,78.0043,121.996,-1595.06
6.08854,123.06,43.6804,96.2365,797.337
147.379,159.933,59.6789,96.2365,-1382.6
8.53259,187.323,32.9622,106.283,489.576
161.273,186.567,93.7169,63.0577,-1747.33
48.292,63.7379,161.326,48.1783,970.84
198.138,20.6763,119.266,127.669,-864.346
184.089,210.407,93.7169,5.96032,-1598.32
211.138,216.987,88.6228,140.321,-1888.94
124.2,102.643,17.7573,63.0577,-796.184
214.549,28.6695,161.326,116.593,-984.473
36.4309,137.202,103.763,5.96032,-107.327
154.638,201.632,108.819,116.593,-1152.61
196.578,54.9101,130.641,106.283,-1125.05
40.3587,184.048,161.326,116.593,1316.54
198.362,106.861,161.326,69.3594,-1542.97
21.4259,101.286,113.966,69.3594,1042.44
52.586,188.097,143.895,147.708,1217.09
119.583,187.096,98.7466,106.283,-767.231
169.513,12.5075,173.79,5.96032,-1303.77
38.2103,97.1112,136.942,63.0577,923.77
135.151,150.726,93.7169,101.253,-920.187
104.575,104.028,194.04,96.2365,604.305
75.6504,53.3143,52.2917,111.377,155.16
178.215,15.463,78.0043,26.2104,-775.929
30.7803,213.139,119.266,86.034,646.399
32.0541,139.523,216.317,38.6736,1414.85
14.0655,85.2647,72.3308,121.996,1349.03
91.576,153.266,173.79,86.034,336.806
115.731,121.424,124.793,38.6736,-934.195
113.153,197.831,103.763,5.96032,-1644.59
203.009,76.0405,83.4073,63.0577,-1212.34
148.439,188.149,98.7466,147.708,-761.185
205.028,154.37,93.7169,80.734,-1684.04
127.187,185.047,66.2755,26.2104,-1368.3
195.919,58.447,66.2755,75.2075,-1053.93
34.2295,27.75,151.822,147.708,2268.17
48.7482,136.793,78.0043,63.0577,-14.0207
124.726,42.3748,161.326,167.038,869.082
68.9146,118.871,216.317,26.2104,709.33
192.682,113.268,143.895,56.1052,-1726.2
158.881,134.675,143.895,116.593,-733.743
181.836,98.3475,143.895,147.708,-598.636
126.986,64.6151,59.6789,167.038,-7.81829
38.8766,12.4367,108.819,56.1052,899.713
161.517,158.045,72.3308,56.1052,-1428.63
215.046,150.887,151.822,216.317,-540.094
31.1431,17.9954,93.7169,86.034,1164.95
152.353,216.718,143.895,116.593,-970.52
10.9148,79.2954,52.2917,63.0577,639.847
55.4248,160.338,108.819,96.2365,411.553
132.825,109.32,98.7466,26.2104,-1330.52
168.916,177.442,216.317,147.708,-109.998
199.141,173.989,52.2917,96.2365,-1489.11
106.054,9.94024,136.942,91.1813,332.505
157.517,197.315,173.79,121.996,-666.707
104.866,3.95964,88.6228,80.734,-144.882
211.833,181.149,130.641,167.038,-1236.04
183.073,64.6372,78.0043,5.96032,-886.603
20.5118,146.438,72.3308,5.96032,-172.054
16.5339,125.717,161.326,56.1052,1373.84
90.6627,210.232,194.04,96.2365,429.905
42.5651,159.226,151.822,63.0577,745.718
54.2517,191.693,78.0043,63.0577,-332.684
201.856,11.382,194.04,96.2365,-744.905
191.442,106.15,108.819,133.724,-1114.63
59.3857,112.66,108.819,133.724,905.85
7.18701,140.093,130.641,156.32,2179.86
30.8406,141.126,98.7466,69.3594,561.427
212.953,127.529,93.7169,133.724,-1591.92
162.844,122.614,78.0043,5.96032,-1122.55
15.0906,171.328,119.266,56.1052,796.769
21.6436,72.6155,124.793,216.317,2731.05
96.1226,184.113,59.6789,69.3594,-1030.5
190.63,128.557,161.326,5.96032,-1824.01
32.5634,19.8405,216.317,96.2365,2460.03
189.695,45.8613,130.641,26.2104,-1326.84
34.142,76.1389,17.7573,127.669,600.693
195.823,178.843,43.6804,96.2365,-1438.58
8.49371,184.783,130.641,5.96032,473.992
63.5111,7.65769,136.942,182.243,2018.02
194.545,183.866,43.6804,121.996,-1567.12
152.304,35.9391,136.942,80.734,-647.014
58.2508,134.407,108.819,56.1052,63.0979
16.7864,29.2258,17.7573,121.996,978.471
141.621,165.145,113.966,56.1052,-1398.43
35.42,73.6955,143.895,56.1052,1067.66
201.646,170.022,151.822,167.038,-921.82
56.1785,25.753,103.763,69.3594,617.003
22.8528,213.589,119.266,101.253,939.49
121.595,157.934,143.895,26.2104,-1119.39
73.8733,131.63,66.2755,133.724,174.153
162.66,64.6793,194.04,111.377,-132.432
167.959,147.574,103.763,69.3594,-1625.55
106.193,169.795,161.326,116.593,188.544
26.0211,81.0066,194.04,48.1783,1629.77
172.98,118.844,43.6804,147.708,-1157.93
208.781,100.17,124.793,167.038,-904.486
165.307,60.4257,78.0043,133.724,-750.727
18.6533,158.69,32.9622,101.253,371.636
194.115,119.622,151.822,182.243,-462.745
157.035,129.875,173.79,48.1783,-1126.45
197.965,154.133,32.9622,63.0577,-1112.07
145.556,115.272,151.822,75.2075,-810.799
74.4346,16.6949,216.317,5.96032,816.175
77.6718,175.027,32.9622,96.2365,-627.376
204.187,129.342,52.2917,69.3594,-1196.63
151.697,36.2073,136.942,38.6736,-1060.2
45.6921,201.345,78.0043,96.2365,114.572
125.437,57.5013,98.7466,63.0577,-763.061
70.3078,98.2806,113.966,140.321,884.207
135.953,175.811,216.317,86.034,-126.89
42.2062,204.399,151.822,106.283,1003.74
151.692,170.338,32.9622,182.243,-784.838
81.8905,119.46,194.04,127.669,1265.22
81.199,216.319,83.4073,127.669,-216.092
87.2609,108.249,66.2755,140.321,146.216
196.511,16.4903,32.9622,127.669,-833.16
136.172,154.896,66.2755,133.724,-791.09
10.911,15.5251,216.317,147.708,3381.76
87.1494,187.03,98.7466,69.3594,-635.749
199.823,130.858,136.942,111.377,-1385.53
46.234,195.283,59.6789,127.669,260.137
44.5157,176.545,216.317,26.2104,917.817
136.613,187.695,124.793,106.283,-851.769
166.209,40.9513,72.3308,56.1052,-959.318
104.19,142.872,136.942,48.1783,-595.696
43.8337,214.251,124.793,69.3594,295.51
211.943,76.4451,32.9622,156.32,-1190.22
215.433,132.742,143.895,111.377,-1569.88
68.9942,153.718,32.9622,5.96032,-896.395
119.313,213.153,124.793,56.1052,-1191.27
183.605,117.516,17.7573,38.6736,-741.383
15.4373,139.35,151.822,56.1052,1244
173.66,50.6668,161.326,116.593,-500.02
111.606,13.9983,66.2755,101.253,-208.29
74.6908,199.499,59.6789,69.3594,-791.998
190.874,108.733,103.763,147.708,-1007.5
144.488,172.311,103.763,140.321,-686.28
123.869,190.067,143.895,116.593,-385.038
204.486,163.507,194.04,63.0577,-1722.01
124.647,31.6024,173.79,121.996,587.789
4.62306,13.6895,124.793,133.724,2447.2
147.855,136.188,72.3308,106.283,-1117.91
49.0547,79.3031,216.317,91.1813,1874.79
26.7142,13.0225,52.2917,182.243,1812.4
160.309,33.4738,119.266,101.253,-650.084
112.099,61.1838,119.266,156.32,493.331
34.0692,154.821,143.895,216.317,2369.59
135.817,55.418,43.6804,86.034,-914.031
215.901,186.066,66.2755,75.2075,-1560.41
105.4,83.9423,43.6804,111.377,-435.512
119.407,50.8792,98.7466,133.724,54.5149
123.636,183.008,124.793,63.0577,-1078.99
120.852,31.7868,78.0043,91.1813,-439.23
153.988,138.435,194.04,96.2365,-422.765
169.838,53.2023,216.317,216.317,1056.45
166.613,98.2523,119.266,5.96032,-1362.7
180.399,44.23,151.822,140.321,-388.367
112.274,167.979,130.641,133.724,-49.1902
154.836,58.1819,72.3308,127.669,-689.749
128.615,92.3296,78.0043,56.1052,-1140.85
116.941,58.6834,32.9622,111.377,-560.362
142.962,136.519,52.2917,167.038,-563.415
33.8857,108.578,119.266,5.96032,208.011
147.095,155.281,103.763,26.2104,-1552.65
149.572,126.237,136.942,147.708,-300.217
179.019,60.1366,72.3308,96.2365,-1202.05
200.737,82.908,124.793,111.377,-1279.42
113.66,40.5756,88.6228,26.2104,-959.708
123.551,49.1449,124.793,116.593,-6.64634
46.9552,164.473,83.4073,80.734,138.327
161.904,151.611,130.641,38.6736,-1702.52
3.63173,61.5516,108.819,75.2075,1528.68
95.9889,107.309,72.3308,80.734,-531.758
85.3244,111.074,78.0043,56.1052,-609.758
147.247,111.722,151.822,111.377,-465.344
84.1229,98.0572,32.9622,26.2104,-755.778
138.46,199.089,130.641,80.734,-1143.6
136.726,144.701,136.942,140.321,-267.241
92.4982,28.8395,78.0043,91.1813,-30.4934
202.224,131.534,124.793,106.283,-1545.69
40.9978,75.3159,103.763,56.1052,559.462
128.297,175.561,83.4073,48.1783,-1516.18
140.466,63.0354,103.763,75.2075,-844.005
45.2848,82.1601,59.6789,101.253,465.557
202.536,162.09,93.7169,156.32,-1358.37
